"","ensembl_gene_id","hgnc_symbol"
"49709","ENSG00000132824","SERINC3"
"49710","ENSG00000172380","GNG12"
"49711","ENSG00000233760",""
"49712","ENSG00000253633",""
"49713","ENSG00000068831","RASGRP2"
"49714","ENSG00000250015",""
"49715","ENSG00000206557","TRIM71"
"49716","ENSG00000114124","GRK7"
"49717","ENSG00000248735","R3HDM2P1"
"49718","ENSG00000262938","C21orf62"
"49719","ENSG00000228650",""
"49720","ENSG00000258602",""
"49721","ENSG00000225397",""
"49722","ENSG00000167996","FTH1"
"49723","ENSG00000227905","MED6P1"
"49724","ENSG00000262628","OR1D5"
"49725","ENSG00000259168",""
"49726","ENSG00000185049","NELFA"
"49727","ENSG00000272274","LINC00551"
"49728","ENSG00000158480","SPATA2"
"49729","ENSG00000213066","FGFR1OP"
"49730","ENSG00000269281",""
"49731","ENSG00000132530","XAF1"
"49732","ENSG00000148908","RGS10"
"49733","ENSG00000270492",""
"49734","ENSG00000273484","OR6R2P"
"49735","ENSG00000225508","SSXP5"
"49736","ENSG00000253759","IGHV3-57"
"49737","ENSG00000229022",""
"49738","ENSG00000244550",""
"49739","ENSG00000244270","RPL32P29"
"49740","ENSG00000260290",""
"49741","ENSG00000224224","HAUS1P2"
"49742","ENSG00000129028","THAP10"
"49743","ENSG00000227658",""
"49744","ENSG00000232628",""
"49745","ENSG00000230190",""
"49746","ENSG00000268560",""
"49747","ENSG00000267532","MIR497HG"
"49748","ENSG00000145781","COMMD10"
"49749","ENSG00000129988","LBP"
"49750","ENSG00000079462","PAFAH1B3"
"49751","ENSG00000262880",""
"49752","ENSG00000228772",""
"49753","ENSG00000250834","KRT18P54"
"49754","ENSG00000226867",""
"49755","ENSG00000249885","ARHGEF38-IT1"
"49756","ENSG00000270773",""
"49757","ENSG00000273437",""
"49758","ENSG00000145555","MYO10"
"49759","ENSG00000237275",""
"49760","ENSG00000228398","HMGN2P25"
"49761","ENSG00000236430","KRT8P29"
"49762","ENSG00000216663",""
"49763","ENSG00000228790",""
"49764","ENSG00000255447",""
"49765","ENSG00000187094","CCK"
"49766","ENSG00000176571","CNBD1"
"49767","ENSG00000244025","KRTAP19-3"
"49768","ENSG00000211972","IGHV3-66"
"49769","ENSG00000158828","PINK1"
"49770","ENSG00000108651","UTP6"
"49771","ENSG00000185960","SHOX"
"49772","ENSG00000273489",""
"49773","ENSG00000268050",""
"49774","ENSG00000234540",""
"49775","ENSG00000226075","PHKG1P1"
"49776","ENSG00000259690",""
"49777","ENSG00000266673",""
"49778","ENSG00000249898",""
"49779","ENSG00000270634",""
"49780","ENSG00000271208",""
"49781","ENSG00000236795",""
"49782","ENSG00000232268","OR52I1"
"49783","ENSG00000260307","PABPC1P13"
"49784","ENSG00000111665","CDCA3"
"49785","ENSG00000188171","ZNF626"
"49786","ENSG00000181867","FTMT"
"49787","ENSG00000236753","MKLN1-AS"
"49788","ENSG00000230105",""
"49789","ENSG00000103249","CLCN7"
"49790","ENSG00000247381","PDX1-AS1"
"49791","ENSG00000267544",""
"49792","ENSG00000139921","TMX1"
"49793","ENSG00000179134","SAMD4B"
"49794","ENSG00000103061","SLC7A6OS"
"49795","ENSG00000109674","NEIL3"
"49796","ENSG00000165775","FUNDC2"
"49797","ENSG00000090686","USP48"
"49798","ENSG00000176294","OR4N2"
"49799","ENSG00000172159","FRMD3"
"49800","ENSG00000186335","SLC36A2"
"49801","ENSG00000109184","DCUN1D4"
"49802","ENSG00000250305","KIAA1456"
"49803","ENSG00000271895",""
"49804","ENSG00000113161","HMGCR"
"49805","ENSG00000139531","SUOX"
"49806","ENSG00000212719","C17orf51"
"49807","ENSG00000231216",""
"49808","ENSG00000257407",""
"49809","ENSG00000232880",""
"49810","ENSG00000259838","TCEB1P2"
"49811","ENSG00000213654","GPSM3"
"49812","ENSG00000238258",""
"49813","ENSG00000187796","CARD9"
"49814","ENSG00000142687","KIAA0319L"
"49815","ENSG00000002933","TMEM176A"
"49816","ENSG00000260006",""
"49817","ENSG00000139351","SYCP3"
"49818","ENSG00000109475","RPL34"
"49819","ENSG00000159314","ARHGAP27"
"49820","ENSG00000251258","RFPL4B"
"49821","ENSG00000228454","C4B"
"49822","ENSG00000256971","LINC00508"
"49823","ENSG00000198182","ZNF607"
"49824","ENSG00000176299","OR4M1"
"49825","ENSG00000272065",""
"49826","ENSG00000236498",""
"49827","ENSG00000273363",""
"49828","ENSG00000124171","PARD6B"
"49829","ENSG00000254806","SYS1-DBNDD2"
"49830","ENSG00000224346",""
"49831","ENSG00000226054","MEMO1P1"
"49832","ENSG00000257781",""
"49833","ENSG00000248339",""
"49834","ENSG00000250611",""
"49835","ENSG00000229088","MTND1P10"
"49836","ENSG00000251624","UNC93B7"
"49837","ENSG00000228860",""
"49838","ENSG00000258890","CEP95"
"49839","ENSG00000229839",""
"49840","ENSG00000121578","B4GALT4"
"49841","ENSG00000258564","OR4N1P"
"49842","ENSG00000112343","TRIM38"
"49843","ENSG00000226440",""
"49844","ENSG00000186470","BTN3A2"
"49845","ENSG00000123594","ATXN3L"
"49846","ENSG00000270946","CT45A9"
"49847","ENSG00000237449","TAAR4P"
"49848","ENSG00000254140",""
"49849","ENSG00000189430","NCR1"
"49850","ENSG00000249634","USP9YP5"
"49851","ENSG00000164647","STEAP1"
"49852","ENSG00000171827","ZNF570"
"49853","ENSG00000257402","KRT126P"
"49854","ENSG00000253438","PCAT1"
"49855","ENSG00000217527","RPS16P5"
"49856","ENSG00000128908","INO80"
"49857","ENSG00000046651","OFD1"
"49858","ENSG00000234574","PAIP1P1"
"49859","ENSG00000234108",""
"49860","ENSG00000161513","FDXR"
"49861","ENSG00000107551","RASSF4"
"49862","ENSG00000253610",""
"49863","ENSG00000106133","NSUN5P2"
"49864","ENSG00000153815","CMIP"
"49865","ENSG00000143409","FAM63A"
"49866","ENSG00000230074",""
"49867","ENSG00000261795",""
"49868","ENSG00000237419",""
"49869","ENSG00000271412","PRR13P3"
"49870","ENSG00000211891","IGHE"
"49871","ENSG00000213927","CCL27"
"49872","ENSG00000248104","TARS2P1"
"49873","ENSG00000235213","OR6E1P"
"49874","ENSG00000254419",""
"49875","ENSG00000111046","MYF6"
"49876","ENSG00000134531","EMP1"
"49877","ENSG00000257616",""
"49878","ENSG00000169605","GKN1"
"49879","ENSG00000230937","MIR205HG"
"49880","ENSG00000155592","ZKSCAN2"
"49881","ENSG00000263301",""
"49882","ENSG00000226168",""
"49883","ENSG00000227468",""
"49884","ENSG00000168743","NPNT"
"49885","ENSG00000128739","SNRPN"
"49886","ENSG00000235314","LINC00957"
"49887","ENSG00000254436",""
"49888","ENSG00000142453","CARM1"
"49889","ENSG00000233013","FAM157B"
"49890","ENSG00000140511","HAPLN3"
"49891","ENSG00000272884",""
"49892","ENSG00000139714","MORN3"
"49893","ENSG00000259515",""
"49894","ENSG00000135374","ELF5"
"49895","ENSG00000248332","TUB-AS1"
"49896","ENSG00000115484","CCT4"
"49897","ENSG00000258036","KRT125P"
"49898","ENSG00000266283",""
"49899","ENSG00000255621",""
"49900","ENSG00000264012",""
"49901","ENSG00000254342",""
"49902","ENSG00000164114","MAP9"
"49903","ENSG00000260594",""
"49904","ENSG00000232636",""
"49905","ENSG00000255492",""
"49906","ENSG00000228214","LINC00693"
"49907","ENSG00000114646","CSPG5"
"49908","ENSG00000231821","NPM1P48"
"49909","ENSG00000140990","NDUFB10"
"49910","ENSG00000271601","LIX1L"
"49911","ENSG00000237424","FOXD2-AS1"
"49912","ENSG00000169189","NSMCE1"
"49913","ENSG00000097046","CDC7"
"49914","ENSG00000230065",""
"49915","ENSG00000134452","FBXO18"
"49916","ENSG00000115902","SLC1A4"
"49917","ENSG00000257891",""
"49918","ENSG00000158158","CNNM4"
"49919","ENSG00000215720",""
"49920","ENSG00000231641","TRIM26"
"49921","ENSG00000253266",""
"49922","ENSG00000161958","FGF11"
"49923","ENSG00000221946","FXYD7"
"49924","ENSG00000120948","TARDBP"
"49925","ENSG00000271901",""
"49926","ENSG00000204538","PSORS1C2"
"49927","ENSG00000232349","YBX1P7"
"49928","ENSG00000244945",""
"49929","ENSG00000268193",""
"49930","ENSG00000181013","C17orf47"
"49931","ENSG00000228874",""
"49932","ENSG00000232917","HSPE1P6"
"49933","ENSG00000169214","OR6F1"
"49934","ENSG00000215006","CHCHD2P2"
"49935","ENSG00000056291","NPFFR2"
"49936","ENSG00000226857","DUTP3"
"49937","ENSG00000229977",""
"49938","ENSG00000166405","RIC3"
"49939","ENSG00000177427","MIEF2"
"49940","ENSG00000206487","C6orf136"
"49941","ENSG00000239395",""
"49942","ENSG00000237379","CBX1P3"
"49943","ENSG00000255391",""
"49944","ENSG00000236449",""
"49945","ENSG00000248753",""
"49946","ENSG00000251510",""
"49947","ENSG00000125814","NAPB"
"49948","ENSG00000001617","SEMA3F"
"49949","ENSG00000266826",""
"49950","ENSG00000249620",""
"49951","ENSG00000129910","CDH15"
"49952","ENSG00000123870","ZNF137P"
"49953","ENSG00000262583",""
"49954","ENSG00000231910","GAMTP2"
"49955","ENSG00000255478",""
"49956","ENSG00000268480",""
"49957","ENSG00000269082",""
"49958","ENSG00000185022","MAFF"
"49959","ENSG00000231316",""
"49960","ENSG00000230084",""
"49961","ENSG00000249140","PRDX2P3"
"49962","ENSG00000254286",""
"49963","ENSG00000197363","ZNF517"
"49964","ENSG00000224353","ACE3P"
"49965","ENSG00000128917","DLL4"
"49966","ENSG00000250951","USP9YP1"
"49967","ENSG00000166787","SAA3P"
"49968","ENSG00000142539",""
"49969","ENSG00000241696",""
"49970","ENSG00000028310","BRD9"
"49971","ENSG00000168672","FAM84B"
"49972","ENSG00000163807","KIAA1143"
"49973","ENSG00000255470",""
"49974","ENSG00000186204","CYP4F12"
"49975","ENSG00000172468","HSFY1"
"49976","ENSG00000167914","GSDMA"
"49977","ENSG00000171954","CYP4F22"
"49978","ENSG00000114388","NPRL2"
"49979","ENSG00000189332",""
"49980","ENSG00000251474","RPL32P3"
"49981","ENSG00000160326","SLC2A6"
"49982","ENSG00000212994","RPS26P6"
"49983","ENSG00000233926",""
"49984","ENSG00000188771","PLET1"
"49985","ENSG00000223941","LINC01014"
"49986","ENSG00000229565",""
"49987","ENSG00000249861","LGALS16"
"49988","ENSG00000271045",""
"49989","ENSG00000187955","COL14A1"
"49990","ENSG00000114423","CBLB"
"49991","ENSG00000243129",""
"49992","ENSG00000229646",""
"49993","ENSG00000102021","LUZP4"
"49994","ENSG00000051128","HOMER3"
"49995","ENSG00000256916",""
"49996","ENSG00000121101","TEX14"
"49997","ENSG00000186318","BACE1"
"49998","ENSG00000271131",""
"49999","ENSG00000257683",""
"50000","ENSG00000008324","SS18L2"
"50001","ENSG00000184361","SPATA32"
"50002","ENSG00000213234","ST13P10"
"50003","ENSG00000125266","EFNB2"
"50004","ENSG00000234984","FMO10P"
"50005","ENSG00000215067","ALOX12-AS1"
"50006","ENSG00000237978",""
"50007","ENSG00000138629","UBL7"
"50008","ENSG00000123600","METTL8"
"50009","ENSG00000268472",""
"50010","ENSG00000244274","DBNDD2"
"50011","ENSG00000243250","RPS6P16"
"50012","ENSG00000183255","PTTG1IP"
"50013","ENSG00000187244","BCAM"
"50014","ENSG00000242816",""
"50015","ENSG00000174206","C12orf66"
"50016","ENSG00000259955",""
"50017","ENSG00000240393",""
"50018","ENSG00000105605","CACNG7"
"50019","ENSG00000176754","LINC00303"
"50020","ENSG00000140521","POLG"
"50021","ENSG00000000003","TSPAN6"
"50022","ENSG00000250480",""
"50023","ENSG00000225179","LINC00457"
"50024","ENSG00000117697","NSL1"
"50025","ENSG00000272529",""
"50026","ENSG00000101438","SLC32A1"
"50027","ENSG00000178752","FAM132B"
"50028","ENSG00000150551","LYPD1"
"50029","ENSG00000254438",""
"50030","ENSG00000124019","FAM124B"
"50031","ENSG00000232771","PPP1R26P5"
"50032","ENSG00000237840","FAM21FP"
"50033","ENSG00000205754","SLCO1B7"
"50034","ENSG00000243321",""
"50035","ENSG00000272515",""
"50036","ENSG00000185875","THNSL1"
"50037","ENSG00000214541","RPS4XP3"
"50038","ENSG00000184619","KRBA2"
"50039","ENSG00000206284","WDR46"
"50040","ENSG00000236527","ARF4P2"
"50041","ENSG00000164904","ALDH7A1"
"50042","ENSG00000231001","CCNB1IP1P3"
"50043","ENSG00000233388",""
"50044","ENSG00000253884",""
"50045","ENSG00000259465","AHCYP7"
"50046","ENSG00000064199","SPA17"
"50047","ENSG00000261617",""
"50048","ENSG00000174407","MIR1-1HG"
"50049","ENSG00000117242","PINK1-AS"
"50050","ENSG00000163170","BOLA3"
"50051","ENSG00000166902","MRPL16"
"50052","ENSG00000108854","SMURF2"
"50053","ENSG00000255166",""
"50054","ENSG00000155256","ZFYVE27"
"50055","ENSG00000162804","SNED1"
"50056","ENSG00000224236","MRRFP1"
"50057","ENSG00000259704",""
"50058","ENSG00000166226","CCT2"
"50059","ENSG00000048828","FAM120A"
"50060","ENSG00000271850",""
"50061","ENSG00000182287","AP1S2"
"50062","ENSG00000269107",""
"50063","ENSG00000223661","C4B-AS1"
"50064","ENSG00000168175","MAPK1IP1L"
"50065","ENSG00000110619","CARS"
"50066","ENSG00000265511",""
"50067","ENSG00000233287",""
"50068","ENSG00000261440",""
"50069","ENSG00000188655","RNASE9"
"50070","ENSG00000234498","RPL13AP20"
"50071","ENSG00000268166",""
"50072","ENSG00000241790","ENO1P4"
"50073","ENSG00000168229","PTGDR"
"50074","ENSG00000272498",""
"50075","ENSG00000213391",""
"50076","ENSG00000271094",""
"50077","ENSG00000155463","OXA1L"
"50078","ENSG00000259608",""
"50079","ENSG00000183935","HTR7P1"
"50080","ENSG00000269837","IPO5P1"
"50081","ENSG00000237693","IRGM"
"50082","ENSG00000240118","PSMB9"
"50083","ENSG00000224260",""
"50084","ENSG00000260758",""
"50085","ENSG00000197989","SNHG12"
"50086","ENSG00000270533",""
"50087","ENSG00000251554",""
"50088","ENSG00000198046","ZNF667"
"50089","ENSG00000163293","NIPAL1"
"50090","ENSG00000230662","TNPO1P2"
"50091","ENSG00000075790","BCAP29"
"50092","ENSG00000224617",""
"50093","ENSG00000231532","LINC01249"
"50094","ENSG00000270839",""
"50095","ENSG00000257465","TCEB1P32"
"50096","ENSG00000261397","LINC01177"
"50097","ENSG00000215403",""
"50098","ENSG00000108506","INTS2"
"50099","ENSG00000220924","OSTCP4"
"50100","ENSG00000213421",""
"50101","ENSG00000183605","SFXN4"
"50102","ENSG00000261898",""
"50103","ENSG00000272115",""
"50104","ENSG00000181282","OR5AK3P"
"50105","ENSG00000253381",""
"50106","ENSG00000253861","SLC2A3P1"
"50107","ENSG00000133027","PEMT"
"50108","ENSG00000258057","BCDIN3D-AS1"
"50109","ENSG00000234566","RPL7AP71"
"50110","ENSG00000272975","MYHAS"
"50111","ENSG00000253941","IGHVII-51-2"
"50112","ENSG00000272491",""
"50113","ENSG00000187266","EPOR"
"50114","ENSG00000237955",""
"50115","ENSG00000124549","BTN2A3P"
"50116","ENSG00000128585","MKLN1"
"50117","ENSG00000111540","RAB5B"
"50118","ENSG00000270754","NEK4P3"
"50119","ENSG00000231364",""
"50120","ENSG00000253522","MIR146A"
"50121","ENSG00000258783","KRT18P6"
"50122","ENSG00000240438","OFD1P5Y"
"50123","ENSG00000186301","MST1P2"
"50124","ENSG00000214691",""
"50125","ENSG00000151572","ANO4"
"50126","ENSG00000240395","RPL5P23"
"50127","ENSG00000232341","RPL4P2"
"50128","ENSG00000213180","RPL36AP48"
"50129","ENSG00000261191",""
"50130","ENSG00000261040","WFDC21P"
"50131","ENSG00000150787","PTS"
"50132","ENSG00000169594","BNC1"
"50133","ENSG00000156234","CXCL13"
"50134","ENSG00000125944","HNRNPR"
"50135","ENSG00000084207","GSTP1"
"50136","ENSG00000131591","C1orf159"
"50137","ENSG00000141337","ARSG"
"50138","ENSG00000119919","NKX2-3"
"50139","ENSG00000254010",""
"50140","ENSG00000111602","TIMELESS"
"50141","ENSG00000189223","PAX8-AS1"
"50142","ENSG00000253543",""
"50143","ENSG00000241213",""
"50144","ENSG00000136273","HUS1"
"50145","ENSG00000160094","ZNF362"
"50146","ENSG00000154978","VOPP1"
"50147","ENSG00000147804","SLC39A4"
"50148","ENSG00000170242","USP47"
"50149","ENSG00000239268",""
"50150","ENSG00000250821",""
"50151","ENSG00000228815","MARK2P13"
"50152","ENSG00000228702",""
"50153","ENSG00000170858","LILRP2"
"50154","ENSG00000159640","ACE"
"50155","ENSG00000131007","TTTY9B"
"50156","ENSG00000230922",""
"50157","ENSG00000261542",""
"50158","ENSG00000221932","HEPN1"
"50159","ENSG00000272162",""
"50160","ENSG00000105372","RPS19"
"50161","ENSG00000007312","CD79B"
"50162","ENSG00000264245",""
"50163","ENSG00000267149",""
"50164","ENSG00000250046",""
"50165","ENSG00000231188",""
"50166","ENSG00000070087","PFN2"
"50167","ENSG00000229969",""
"50168","ENSG00000272226",""
"50169","ENSG00000228122","MTND1P17"
"50170","ENSG00000265972","TXNIP"
"50171","ENSG00000259754",""
"50172","ENSG00000259652",""
"50173","ENSG00000204428","LY6G5C"
"50174","ENSG00000229389",""
"50175","ENSG00000243276",""
"50176","ENSG00000230140",""
"50177","ENSG00000228134",""
"50178","ENSG00000242085","RPS20P33"
"50179","ENSG00000186073","C15orf41"
"50180","ENSG00000256116",""
"50181","ENSG00000272508",""
"50182","ENSG00000165478","HEPACAM"
"50183","ENSG00000263140","C21orf62-AS1"
"50184","ENSG00000171448","ZBTB26"
"50185","ENSG00000231974","APOM"
"50186","ENSG00000225816","GTF3AP5"
"50187","ENSG00000165092","ALDH1A1"
"50188","ENSG00000267278","MAP3K14-AS1"
"50189","ENSG00000261510",""
"50190","ENSG00000259730",""
"50191","ENSG00000114857","NKTR"
"50192","ENSG00000019169","MARCO"
"50193","ENSG00000230267","HERC2P4"
"50194","ENSG00000119900","OGFRL1"
"50195","ENSG00000015475","BID"
"50196","ENSG00000144597","EAF1"
"50197","ENSG00000115392","FANCL"
"50198","ENSG00000160439","RDH13"
"50199","ENSG00000262095",""
"50200","ENSG00000196632","WNK3"
"50201","ENSG00000243064","ABCC13"
"50202","ENSG00000237230","KRTAP2-5P"
"50203","ENSG00000149792","MRPL49"
"50204","ENSG00000244038","DDOST"
"50205","ENSG00000272780",""
"50206","ENSG00000204634","TBC1D8"
"50207","ENSG00000229781",""
"50208","ENSG00000156687","UNC5D"
"50209","ENSG00000228776",""
"50210","ENSG00000166329","CCDC182"
"50211","ENSG00000245970",""
"50212","ENSG00000183576","SETD3"
"50213","ENSG00000115216","NRBP1"
"50214","ENSG00000223730",""
"50215","ENSG00000235707",""
"50216","ENSG00000230863",""
"50217","ENSG00000238279",""
"50218","ENSG00000196504","PRPF40A"
"50219","ENSG00000248633","WRBP1"
"50220","ENSG00000163704","PRRT3"
"50221","ENSG00000120709","FAM53C"
"50222","ENSG00000258568","RHOQP1"
"50223","ENSG00000228431","ARL5AP3"
"50224","ENSG00000146285","SCML4"
"50225","ENSG00000170409",""
"50226","ENSG00000170500","LONRF2"
"50227","ENSG00000164751","PEX2"
"50228","ENSG00000135924","DNAJB2"
"50229","ENSG00000131943","C19orf12"
"50230","ENSG00000254167","IGHVIII-51-1"
"50231","ENSG00000229065",""
"50232","ENSG00000227321","MTND4P15"
"50233","ENSG00000171217","CLDN20"
"50234","ENSG00000235055",""
"50235","ENSG00000153832","FBXO36"
"50236","ENSG00000113594","LIFR"
"50237","ENSG00000248209",""
"50238","ENSG00000167566","NCKAP5L"
"50239","ENSG00000271392",""
"50240","ENSG00000211966","IGHV5-51"
"50241","ENSG00000239256","RPL35AP35"
"50242","ENSG00000269961",""
"50243","ENSG00000239353",""
"50244","ENSG00000244183",""
"50245","ENSG00000271757",""
"50246","ENSG00000223849",""
"50247","ENSG00000172661","FAM21C"
"50248","ENSG00000225407",""
"50249","ENSG00000240790",""
"50250","ENSG00000261621",""
"50251","ENSG00000164610","RP9"
"50252","ENSG00000225137","DYNC1I2P1"
"50253","ENSG00000126767","ELK1"
"50254","ENSG00000260108",""
"50255","ENSG00000261461","UBE2MP1"
"50256","ENSG00000257472",""
"50257","ENSG00000179240",""
"50258","ENSG00000260959",""
"50259","ENSG00000148671","ADIRF"
"50260","ENSG00000101282","RSPO4"
"50261","ENSG00000250710","OR7E99P"
"50262","ENSG00000055332","EIF2AK2"
"50263","ENSG00000162595","DIRAS3"
"50264","ENSG00000232853","LUZP4P1"
"50265","ENSG00000272609",""
"50266","ENSG00000204054","LINC00963"
"50267","ENSG00000269069",""
"50268","ENSG00000220418","TUBB3P1"
"50269","ENSG00000113262","GRM6"
"50270","ENSG00000156384","SFR1"
"50271","ENSG00000090054","SPTLC1"
"50272","ENSG00000271099",""
"50273","ENSG00000240097",""
"50274","ENSG00000110011","DNAJC4"
"50275","ENSG00000099785","MARCH2"
"50276","ENSG00000106617","PRKAG2"
"50277","ENSG00000225673",""
"50278","ENSG00000228546",""
"50279","ENSG00000267463","UBE2V2P2"
"50280","ENSG00000228373",""
"50281","ENSG00000244124","ATP1B3-AS1"
"50282","ENSG00000111886","GABRR2"
"50283","ENSG00000232148","FMO11P"
"50284","ENSG00000244321","LINC01326"
"50285","ENSG00000234184",""
"50286","ENSG00000255532",""
"50287","ENSG00000205903","ZNF316"
"50288","ENSG00000090530","LEPREL1"
"50289","ENSG00000238048",""
"50290","ENSG00000248932",""
"50291","ENSG00000100926","TM9SF1"
"50292","ENSG00000100311","PDGFB"
"50293","ENSG00000151092","NGLY1"
"50294","ENSG00000102931","ARL2BP"
"50295","ENSG00000156650","KAT6B"
"50296","ENSG00000257124",""
"50297","ENSG00000272712","TAS2R8"
"50298","ENSG00000253209","IGHV3-65"
"50299","ENSG00000236376",""
"50300","ENSG00000184992","BRI3BP"
"50301","ENSG00000253893","FAM85B"
"50302","ENSG00000224326",""
"50303","ENSG00000134812","GIF"
"50304","ENSG00000156413","FUT6"
"50305","ENSG00000137842","TMEM62"
"50306","ENSG00000249742",""
"50307","ENSG00000178789","CD300LB"
"50308","ENSG00000112297","AIM1"
"50309","ENSG00000260477",""
"50310","ENSG00000253714","IGHVII-53-1"
"50311","ENSG00000183024","OR1G1"
"50312","ENSG00000227937","MTND2P30"
"50313","ENSG00000250971",""
"50314","ENSG00000120137","PANK3"
"50315","ENSG00000270945","HSPE1P7"
"50316","ENSG00000172232","AZU1"
"50317","ENSG00000260773",""
"50318","ENSG00000069849","ATP1B3"
"50319","ENSG00000223680","DDR1"
"50320","ENSG00000237358",""
"50321","ENSG00000168769","TET2"
