Supplementary Table 4. Expression changes between control and Cushing's subjects whose age are between 40 and 60 years old,,,,,,,,
,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol
19461,ENSG00000248919,8.480914922,0.175102538,0.182212239,0.960981207,0.336561617,NA,ATP5J2-PTCD1
19462,ENSG00000248920,0,NA,NA,NA,NA,NA,USP17L19
19463,ENSG00000248933,0,NA,NA,NA,NA,NA,USP17L22
19464,ENSG00000248993,0,NA,NA,NA,NA,NA,
19465,ENSG00000249104,0,NA,NA,NA,NA,NA,USP17L17
19467,ENSG00000249139,0,NA,NA,NA,NA,NA,EPPIN-WFDC6
19468,ENSG00000249141,0,NA,NA,NA,NA,NA,
19469,ENSG00000249158,0,NA,NA,NA,NA,NA,PCDHA11
19470,ENSG00000249209,0,NA,NA,NA,NA,NA,
19471,ENSG00000249222,0.388489308,0.05511559,0.051719638,1.065660794,0.286577007,NA,ATP5L2
19472,ENSG00000249240,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,
19474,ENSG00000249319,0,NA,NA,NA,NA,NA,
19475,ENSG00000249428,0.397100817,-0.024084331,0.043262573,-0.556701312,0.57773152,NA,CFAP99
19476,ENSG00000249437,16.72215041,-0.00585692,0.195358052,-0.029980439,0.976082653,NA,NAIP
19477,ENSG00000249459,5.940229676,-0.110728186,0.164445731,-0.67334181,0.500729859,NA,ZNF286B
19478,ENSG00000249471,20.10655955,-0.102669878,0.195429073,-0.525356214,0.599335586,NA,ZNF324B
19479,ENSG00000249481,0,NA,NA,NA,NA,NA,SPATS1
19480,ENSG00000249581,0,NA,NA,NA,NA,NA,CLRN2
19481,ENSG00000249590,0,NA,NA,NA,NA,NA,
19482,ENSG00000249624,0.1217417,-0.011643716,0.030277697,-0.384564114,0.700560386,NA,
19483,ENSG00000249693,0,NA,NA,NA,NA,NA,THEGL
19484,ENSG00000249709,2.090519262,0.040653169,0.121484667,0.334636212,0.737899525,NA,ZNF564
19485,ENSG00000249715,2.137223802,0.110002451,0.086402792,1.273135372,0.202970009,NA,FER1L5
19487,ENSG00000249773,0.137679559,-0.01200123,0.030732221,-0.390509688,0.696159693,NA,
19488,ENSG00000249811,0,NA,NA,NA,NA,NA,USP17L21
19489,ENSG00000249853,0.44504661,0.00240001,0.050983314,0.047074428,0.962453908,NA,HS3ST5
19490,ENSG00000249860,0.953905992,0.076976136,0.074745825,1.029838597,0.303085779,NA,MTRNR2L5
19491,ENSG00000249861,0,NA,NA,NA,NA,NA,LGALS16
19492,ENSG00000249884,0,NA,NA,NA,NA,NA,RNF103-CHMP3
19494,ENSG00000249931,0.382161406,0.009285722,0.048733324,0.190541523,0.848884809,NA,GOLGA8K
19495,ENSG00000249961,1.932702448,-0.04650454,0.118460304,-0.392574886,0.694633492,NA,CCDC79
19496,ENSG00000249967,0,NA,NA,NA,NA,NA,
19497,ENSG00000249992,3.073910714,-0.188789302,0.133835716,-1.410604789,0.158361179,NA,TMEM158
19498,ENSG00000250021,1.317109764,-0.029104663,0.0917229,-0.317310764,0.751007811,NA,C15orf38-AP3S2
19499,ENSG00000250067,28.73499195,-0.238551378,0.194654535,-1.225511536,0.220382546,NA,YJEFN3
19500,ENSG00000250091,19.2707982,0.126357956,0.195335953,0.646875057,0.51771281,NA,DNAH10OS
19501,ENSG00000250120,0,NA,NA,NA,NA,NA,PCDHA10
19502,ENSG00000250151,1.863388399,0.086503869,0.103583388,0.835113343,0.403653895,NA,ARPC4-TTLL3
19503,ENSG00000250210,0.137679559,-0.01200123,0.030732221,-0.390509688,0.696159693,NA,
19504,ENSG00000250232,0,NA,NA,NA,NA,NA,
19505,ENSG00000250254,0,NA,NA,NA,NA,NA,PTTG2
19506,ENSG00000250264,0.388489308,0.05511559,0.051719638,1.065660794,0.286577007,NA,
19507,ENSG00000250305,38.405679,-0.156482273,0.195567557,-0.800144335,0.423627177,NA,KIAA1456
19508,ENSG00000250312,12.36359221,0.092056547,0.187028184,0.492206815,0.622573147,NA,ZNF718
19510,ENSG00000250349,0,NA,NA,NA,NA,NA,
19511,ENSG00000250361,0.264806099,-0.018667623,0.038195081,-0.488744157,0.625022838,NA,GYPB
19512,ENSG00000250364,0,NA,NA,NA,NA,NA,OR12D3
19513,ENSG00000250423,0.398348009,0.054491379,0.051966255,1.048591624,0.294366113,NA,KIAA1210
19514,ENSG00000250424,0,NA,NA,NA,NA,NA,
19516,ENSG00000250486,4.105902979,-0.166718059,0.121527401,-1.371855712,0.17010836,NA,FAM218A
19517,ENSG00000250506,4.699230928,-0.184685187,0.154251562,-1.197298652,0.23119017,NA,CDK3
19518,ENSG00000250510,0.226143247,-0.017075907,0.036559313,-0.46707407,0.640446886,NA,GPR162
19519,ENSG00000250565,30.37145021,0.163724306,0.19552901,0.837340228,0.402401353,NA,ATP6V1E2
19521,ENSG00000250588,16.12454289,-0.167436034,0.193455752,-0.865500419,0.386764186,NA,IQCJ-SCHIP1
19522,ENSG00000250641,0,NA,NA,NA,NA,NA,
19523,ENSG00000250644,0.26927996,-0.018839285,0.038366984,-0.491028561,0.623406247,NA,
19524,ENSG00000250709,0,NA,NA,NA,NA,NA,CCDC169-SOHLH2
19525,ENSG00000250719,0,NA,NA,NA,NA,NA,
19527,ENSG00000250741,0,NA,NA,NA,NA,NA,NT5C1B-RDH14
19528,ENSG00000250745,0,NA,NA,NA,NA,NA,USP17L20
19529,ENSG00000250799,0,NA,NA,NA,NA,NA,PRODH2
19530,ENSG00000250844,0,NA,NA,NA,NA,NA,USP17L18
19531,ENSG00000250913,0,NA,NA,NA,NA,NA,USP17L23
19532,ENSG00000251012,0,NA,NA,NA,NA,NA,
19533,ENSG00000251184,0,NA,NA,NA,NA,NA,
19534,ENSG00000251192,17.8217577,-0.008655367,0.18585207,-0.046571272,0.962854929,NA,ZNF674
19535,ENSG00000251201,0.371198306,0.010932851,0.048496649,0.225435182,0.821640744,NA,TMED7-TICAM2
19536,ENSG00000251246,0,NA,NA,NA,NA,NA,
19538,ENSG00000251258,0.488963694,0.023964858,0.043324209,0.553151647,0.580159573,NA,RFPL4B
19539,ENSG00000251287,2.053784902,-0.044403245,0.111806235,-0.397144621,0.691260817,NA,ALG1L2
19540,ENSG00000251349,0,NA,NA,NA,NA,NA,MSANTD3-TMEFF1
19541,ENSG00000251357,0,NA,NA,NA,NA,NA,
19543,ENSG00000251380,0,NA,NA,NA,NA,NA,DCANP1
19544,ENSG00000251394,0,NA,NA,NA,NA,NA,OR12D3
19545,ENSG00000251493,0,NA,NA,NA,NA,NA,FOXD1
19546,ENSG00000251503,0,NA,NA,NA,NA,NA,APITD1-CORT
19547,ENSG00000251537,0.858953064,0.08755925,0.07146211,1.225254192,0.220479462,NA,
19548,ENSG00000251569,0,NA,NA,NA,NA,NA,
19549,ENSG00000251655,0,NA,NA,NA,NA,NA,PRB1
19550,ENSG00000251664,0,NA,NA,NA,NA,NA,PCDHA12
19551,ENSG00000251692,1.025760389,-0.050667877,0.086803993,-0.583704449,0.559419174,NA,PTX4
19552,ENSG00000253117,0,NA,NA,NA,NA,NA,OC90
19553,ENSG00000253148,0,NA,NA,NA,NA,NA,RGS21
19554,ENSG00000253159,17.69894586,0.018692119,0.188038162,0.099405987,0.920815929,NA,PCDHGA12
19555,ENSG00000253250,23.51470541,-0.267387107,0.194852752,-1.372252147,0.169984957,NA,C8orf88
19556,ENSG00000253251,7.377176768,0.083027805,0.158151278,0.524989778,0.599590297,NA,
19560,ENSG00000253305,30.4213396,-0.093984174,0.195548245,-0.480618854,0.630787413,NA,PCDHGB6
19561,ENSG00000253309,6.934814023,0.082943494,0.175225671,0.473352412,0.635961775,NA,SERPINE3
19562,ENSG00000253313,1.703387501,-0.008247105,0.078848189,-0.104594728,0.916697398,NA,C1orf210
19563,ENSG00000253368,22.53994299,0.124980919,0.185013811,0.675522104,0.499344113,NA,TRNP1
19564,ENSG00000253457,0.222024081,-0.016893896,0.036367205,-0.464536557,0.642263374,NA,SMIM18
19565,ENSG00000253485,9.19059914,0.134540627,0.168185222,0.799955102,0.42373681,NA,PCDHGA5
19566,ENSG00000253506,0,NA,NA,NA,NA,NA,NACA2
19567,ENSG00000253537,7.06572368,0.031528663,0.165463124,0.190547974,0.848879754,NA,PCDHGA7
19568,ENSG00000253548,0,NA,NA,NA,NA,NA,PYDC2
19569,ENSG00000253598,1.585809713,-0.009508504,0.11095429,-0.08569749,0.931706898,NA,SLC10A5
19570,ENSG00000253626,11.39342964,-0.020310872,0.118114945,-0.171958531,0.86347013,NA,EIF5AL1
19571,ENSG00000253710,47.1677935,0.123983378,0.187175629,0.662390604,0.507720924,NA,ALG11
19574,ENSG00000253731,8.76898713,-0.032380827,0.152989064,-0.211654518,0.832376574,NA,PCDHGA6
19575,ENSG00000253767,0.486562953,0.000515611,0.059575248,0.008654788,0.993094565,NA,PCDHGA8
19577,ENSG00000253831,0.36898957,-0.023290481,0.042560953,-0.547226489,0.58422314,NA,ETV3L
19578,ENSG00000253846,16.75852308,-0.269469517,0.1950754,-1.38136083,0.167168043,NA,PCDHGA10
19579,ENSG00000253873,11.95611237,-0.07765671,0.18520774,-0.419295164,0.675000431,NA,PCDHGA11
19580,ENSG00000253910,11.78269173,0.045228725,0.188969512,0.239344035,0.810838822,NA,PCDHGB2
19581,ENSG00000253953,21.08804471,0.216406662,0.195563501,1.106580016,0.268475552,NA,PCDHGB4
19582,ENSG00000253958,9.26390883,0.081158809,0.178135357,0.455601909,0.64867627,NA,CLDN23
19585,ENSG00000254093,17.3925308,-0.202538698,0.19190147,-1.055430672,0.291228401,NA,PINX1
19586,ENSG00000254122,50.40072253,0.121893543,0.187395325,0.650462028,0.515393822,NA,PCDHGB7
19587,ENSG00000254206,10.33817683,-0.26797559,0.163272781,-1.641275345,0.100740272,NA,NPIPB11
19588,ENSG00000254221,4.466567485,0.039881026,0.147163183,0.270998667,0.786392057,NA,PCDHGB1
19589,ENSG00000254245,10.29104699,0.039400824,0.182383022,0.216033396,0.828961716,NA,PCDHGA3
19590,ENSG00000254402,58.1405994,-0.286004446,0.178380872,-1.603335839,0.108860528,NA,LRRC24
19591,ENSG00000254405,0,NA,NA,NA,NA,NA,MSH5-SAPCD1
19592,ENSG00000254413,0,NA,NA,NA,NA,NA,CHKB-CPT1B
19593,ENSG00000254415,11.44114352,0.153434469,0.165607358,0.926495487,0.354188542,NA,SIGLEC14
19594,ENSG00000254440,1.486390164,-0.048207584,0.103606726,-0.46529396,0.641720959,NA,PBOV1
19595,ENSG00000254445,0,NA,NA,NA,NA,NA,HSPB2-C11orf52
19596,ENSG00000254462,0.137679559,-0.01200123,0.030732221,-0.390509688,0.696159693,NA,TMX2-CTNND1
19597,ENSG00000254466,0,NA,NA,NA,NA,NA,OR4D10
19598,ENSG00000254469,8.332523836,0.050648215,0.180472711,0.280641959,0.77898503,NA,
19600,ENSG00000254505,17.06515431,-0.171251946,0.192857185,-0.88797286,0.37455535,NA,CHMP4A
19601,ENSG00000254521,0,NA,NA,NA,NA,NA,SIGLEC12
19602,ENSG00000254535,15.12596043,0.251055728,0.192837904,1.301900316,0.192950464,NA,PABPC4L
19603,ENSG00000254536,0.137679559,-0.01200123,0.030732221,-0.390509688,0.696159693,NA,
19604,ENSG00000254550,0,NA,NA,NA,NA,NA,OMP
19605,ENSG00000254553,0,NA,NA,NA,NA,NA,
19606,ENSG00000254585,0.247820642,-0.017987424,0.037505661,-0.479592237,0.631517367,NA,MAGEL2
19607,ENSG00000254598,0.125860865,-0.011740466,0.030401412,-0.386181609,0.699362173,NA,CSNK2A3
19608,ENSG00000254636,0.853537144,-0.023153983,0.065959622,-0.351032686,0.725563827,NA,ARMS2
19609,ENSG00000254647,0,NA,NA,NA,NA,NA,INS
19610,ENSG00000254656,0.41681822,-0.02460344,0.043714723,-0.562818171,0.573558705,NA,RTL1
19611,ENSG00000254673,0,NA,NA,NA,NA,NA,
19613,ENSG00000254692,0,NA,NA,NA,NA,NA,
19614,ENSG00000254706,0,NA,NA,NA,NA,NA,
19615,ENSG00000254709,5.862887906,0.283952833,0.127996092,2.218449241,0.026524217,NA,IGLL5
19616,ENSG00000254726,5.63361205,-0.011663055,0.155280479,-0.075109601,0.940127509,NA,MEX3A
19617,ENSG00000254732,1.605146761,0.084286277,0.106650669,0.790302372,0.429351202,NA,
19618,ENSG00000254737,0,NA,NA,NA,NA,NA,OR10G4
19619,ENSG00000254772,0.825767405,-0.073201725,0.073718213,-0.992993752,0.320712999,NA,EEF1G
19620,ENSG00000254778,0,NA,NA,NA,NA,NA,
19621,ENSG00000254788,2.441410385,0.004417386,0.116400746,0.03794981,0.969727699,NA,CKLF-CMTM1
19622,ENSG00000254806,0.385500201,-0.03437436,0.051457557,-0.668013833,0.504124762,NA,SYS1-DBNDD2
19623,ENSG00000254834,0,NA,NA,NA,NA,NA,OR5M10
19624,ENSG00000254852,0,NA,NA,NA,NA,NA,NPIPA2
19625,ENSG00000254858,32.14371361,-0.020200505,0.188117521,-0.107382367,0.914485643,NA,MPV17L2
19626,ENSG00000254870,0,NA,NA,NA,NA,NA,ATP6V1G2-DDX39B
19627,ENSG00000254875,0,NA,NA,NA,NA,NA,
19628,ENSG00000254899,0,NA,NA,NA,NA,NA,
19630,ENSG00000254959,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,INMT-FAM188B
19631,ENSG00000254979,1.353071338,0.01427611,0.101262753,0.140980865,0.887885059,NA,
19633,ENSG00000254995,13.53290583,-0.102392814,0.184470438,-0.555063536,0.578851203,NA,STX16-NPEPL1
19634,ENSG00000254996,15.28398362,0.047472257,0.194012279,0.244686867,0.806698897,NA,ANKHD1-EIF4EBP3
19635,ENSG00000254997,1.094361466,-0.043741969,0.077138832,-0.567055118,0.570676735,NA,KRTAP5-9
19637,ENSG00000255009,0,NA,NA,NA,NA,NA,UBTFL1
19638,ENSG00000255012,0,NA,NA,NA,NA,NA,OR5M1
19639,ENSG00000255054,0,NA,NA,NA,NA,NA,
19640,ENSG00000255071,6.23109413,-0.026954702,0.123544361,-0.218178327,0.827290171,NA,SAA2-SAA4
19641,ENSG00000255072,0,NA,NA,NA,NA,NA,PIGY
19642,ENSG00000255073,0,NA,NA,NA,NA,NA,ZFP91-CNTF
19643,ENSG00000255104,0,NA,NA,NA,NA,NA,ZNF286A
19645,ENSG00000255150,7.679644345,-0.333288311,0.176446356,-1.888893132,0.05890615,NA,EID3
19646,ENSG00000255152,0,NA,NA,NA,NA,NA,MSH5-SAPCD1
19647,ENSG00000255154,0,NA,NA,NA,NA,NA,
19648,ENSG00000255181,0,NA,NA,NA,NA,NA,CCDC166
19649,ENSG00000255192,0.125860865,-0.011740466,0.030401412,-0.386181609,0.699362173,NA,NANOGP8
19650,ENSG00000255221,0,NA,NA,NA,NA,NA,CARD17
19651,ENSG00000255223,0,NA,NA,NA,NA,NA,OR5M11
19652,ENSG00000255245,0.125860865,-0.011740466,0.030401412,-0.386181609,0.699362173,NA,FXYD6-FXYD2
19653,ENSG00000255251,0,NA,NA,NA,NA,NA,PRR23D1
19654,ENSG00000255275,0.250809749,0.062939472,0.040617687,1.549558253,0.121247579,NA,
19655,ENSG00000255292,0.14753826,-0.012201818,0.030984155,-0.393808332,0.693722552,NA,
19656,ENSG00000255298,0.128069601,0.035372444,0.030514167,1.159213826,0.246369037,NA,OR8G5
19658,ENSG00000255307,0,NA,NA,NA,NA,NA,OR52B2
19659,ENSG00000255330,0,NA,NA,NA,NA,NA,SOGA3
19660,ENSG00000255339,0,NA,NA,NA,NA,NA,
19661,ENSG00000255346,14.81379467,0.042448966,0.169755131,0.250059989,0.802540957,NA,NOX5
19662,ENSG00000255359,0.1217417,-0.011643716,0.030277697,-0.384564114,0.700560386,NA,CCDC179
19663,ENSG00000255374,0,NA,NA,NA,NA,NA,TAS2R43
19664,ENSG00000255378,0,NA,NA,NA,NA,NA,PRR23D2
19665,ENSG00000255398,25.46709456,-0.047909283,0.195497452,-0.245063463,0.806407293,NA,HCAR3
19666,ENSG00000255408,0,NA,NA,NA,NA,NA,PCDHA3
19667,ENSG00000255419,0,NA,NA,NA,NA,NA,MSH5-SAPCD1
19668,ENSG00000255423,9.527756236,0.244223233,0.183315897,1.332253433,0.182776924,NA,EBLN2
19669,ENSG00000255432,0,NA,NA,NA,NA,NA,
19670,ENSG00000255439,0.633883137,-0.011061151,0.063287483,-0.17477629,0.86125542,NA,
19671,ENSG00000255501,0.223022529,0.01808455,0.035383075,0.511107361,0.609275882,NA,CARD18
19672,ENSG00000255508,18.48333347,-0.307496553,0.195572367,-1.572290392,0.11588322,NA,
19673,ENSG00000255524,1.353045616,0.099448073,0.079353619,1.253226686,0.210123221,NA,NPIPB8
19674,ENSG00000255526,0,NA,NA,NA,NA,NA,NEDD8-MDP1
19676,ENSG00000255552,0,NA,NA,NA,NA,NA,LY6G6E
19677,ENSG00000255561,0.780099334,0.057534818,0.068088358,0.845002283,0.398109564,NA,FDXACB1
19678,ENSG00000255582,0,NA,NA,NA,NA,NA,OR10G2
19679,ENSG00000255587,6.300324076,-0.117760224,0.159521586,-0.738208703,0.460387635,NA,RAB44
19680,ENSG00000255633,0.810443624,-0.021501233,0.066680571,-0.322451242,0.74711087,NA,MTRNR2L9
19681,ENSG00000255639,0,NA,NA,NA,NA,NA,
19682,ENSG00000255641,0,NA,NA,NA,NA,NA,
19683,ENSG00000255663,0.364870404,-0.033680248,0.05095274,-0.661009567,0.508606178,NA,
19684,ENSG00000255690,1.740919053,0.015339069,0.077946883,0.196788735,0.843992867,NA,TRIL
19685,ENSG00000255713,0,NA,NA,NA,NA,NA,OR4D2
19686,ENSG00000255730,0.546798251,-0.029058443,0.047399049,-0.613059626,0.539836915,NA,
19687,ENSG00000255767,0.117267839,-0.011534826,0.030137826,-0.382735844,0.701915635,NA,
19688,ENSG00000255804,0,NA,NA,NA,NA,NA,OR6J1
19689,ENSG00000255819,1.153971843,0.091812054,0.077423596,1.185840734,0.235685202,NA,KLRC4-KLRK1
19690,ENSG00000255823,11.70426358,-0.0590304,0.177172346,-0.333180665,0.738997912,NA,MTRNR2L8
19691,ENSG00000255833,4.759855008,0.131717446,0.128241683,1.027103223,0.304371861,NA,TIFAB
19692,ENSG00000255835,0,NA,NA,NA,NA,NA,
19693,ENSG00000255837,0.234535678,-0.014892308,0.034173404,-0.435786486,0.66299165,NA,TAS2R20
19694,ENSG00000255863,0,NA,NA,NA,NA,NA,
19695,ENSG00000255872,1.586632231,-0.035865518,0.086055127,-0.416773755,0.676843901,NA,
19696,ENSG00000255974,12.19165305,-0.150643546,0.148715277,-1.012966177,0.311076317,NA,CYP2A6
19697,ENSG00000256029,0,NA,NA,NA,NA,NA,
19698,ENSG00000256043,8.136187641,-0.206943301,0.164578306,-1.25741543,0.208603245,NA,CTSO
19699,ENSG00000256045,0.896425113,-0.057148035,0.06558508,-0.871357258,0.383559116,NA,MTRNR2L10
19701,ENSG00000256060,12.47112673,0.165109382,0.188486602,0.875974098,0.381044115,NA,TRAPPC2B
19702,ENSG00000256061,4.567863365,-0.152804509,0.146718757,-1.041479027,0.297653282,NA,DYX1C1
19704,ENSG00000256100,0,NA,NA,NA,NA,NA,
19705,ENSG00000256162,0.23796194,-0.017581997,0.037087939,-0.474062385,0.635455421,NA,SMLR1
19706,ENSG00000256188,0.122740147,0.035004823,0.030356432,1.153127064,0.248858234,NA,TAS2R30
19707,ENSG00000256206,0,NA,NA,NA,NA,NA,
19708,ENSG00000256222,0.250809749,0.062939472,0.040617687,1.549558253,0.121247579,NA,MTRNR2L3
19709,ENSG00000256223,57.62112133,-0.216974752,0.189865932,-1.142778748,0.253130464,NA,ZNF10
19710,ENSG00000256229,1.237044454,0.052414583,0.080177822,0.653729186,0.513286296,NA,ZNF486
19711,ENSG00000256235,0.23796194,-0.017581997,0.037087939,-0.474062385,0.635455421,NA,SMIM3
19712,ENSG00000256269,49.28854759,-0.02164651,0.195353901,-0.110806644,0.911769676,NA,HMBS
19713,ENSG00000256294,27.82733965,0.090571729,0.191956261,0.471835244,0.637044392,NA,ZNF225
19714,ENSG00000256349,0.137679559,-0.01200123,0.030732221,-0.390509688,0.696159693,NA,
19715,ENSG00000256374,0,NA,NA,NA,NA,NA,PPIAL4D
19716,ENSG00000256394,0.137679559,-0.01200123,0.030732221,-0.390509688,0.696159693,NA,ASIC5
19717,ENSG00000256407,0.222024081,-0.016893896,0.036367205,-0.464536557,0.642263374,NA,
19718,ENSG00000256436,0,NA,NA,NA,NA,NA,TAS2R31
19719,ENSG00000256453,30.37922131,-0.210446541,0.1940072,-1.084735724,0.278038721,NA,DND1
19720,ENSG00000256463,0,NA,NA,NA,NA,NA,SALL3
19721,ENSG00000256500,0,NA,NA,NA,NA,NA,
19722,ENSG00000256514,0.117267839,-0.011534826,0.030137826,-0.382735844,0.701915635,NA,
19723,ENSG00000256525,11.66223031,-0.032490644,0.183615926,-0.176948945,0.859548492,NA,POLG2
19724,ENSG00000256566,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,
19725,ENSG00000256574,0,NA,NA,NA,NA,NA,OR13A1
19726,ENSG00000256591,9.690986708,-0.21745737,0.183602147,-1.184394482,0.236256943,NA,
19728,ENSG00000256632,0,NA,NA,NA,NA,NA,
19729,ENSG00000256646,0.477864978,-0.026665666,0.045459729,-0.586577757,0.557487325,NA,PSMA2
19730,ENSG00000256660,4.467905952,-0.028317486,0.140994927,-0.200840462,0.840823323,NA,CLEC12B
19731,ENSG00000256671,0,NA,NA,NA,NA,NA,LIMS3L
19732,ENSG00000256683,49.28239593,0.113882878,0.182984028,0.622365126,0.533701806,NA,ZNF350
19733,ENSG00000256713,0.85574588,0.01055733,0.066874513,0.157867758,0.874561004,NA,PGA5
19734,ENSG00000256762,0.100282381,-0.011098449,0.029587876,-0.375101245,0.707585171,NA,STH
19735,ENSG00000256771,41.29435302,-0.028945833,0.19033209,-0.152080676,0.879123305,NA,ZNF253
19736,ENSG00000256797,0,NA,NA,NA,NA,NA,KLRF2
19737,ENSG00000256812,0.417816668,0.004536286,0.040621687,0.111671538,0.911083847,NA,CAPNS2
19738,ENSG00000256825,0,NA,NA,NA,NA,NA,
19739,ENSG00000256861,0,NA,NA,NA,NA,NA,
19740,ENSG00000256870,0,NA,NA,NA,NA,NA,SLC5A8
19741,ENSG00000256892,0,NA,NA,NA,NA,NA,MTRNR2L7
19742,ENSG00000256950,0.53693955,-0.041544723,0.056362502,-0.737098626,0.461062374,NA,
19743,ENSG00000256966,2.182140212,0.061458496,0.108852071,0.564605668,0.572342009,NA,
19744,ENSG00000256977,0,NA,NA,NA,NA,NA,LIMS3
19745,ENSG00000256980,0,NA,NA,NA,NA,NA,KHDC1L
19746,ENSG00000257008,1.290851195,0.044556922,0.061453709,0.725048541,0.468422252,NA,GPR142
19747,ENSG00000257017,45.70271049,0.043548596,0.104979936,0.414827804,0.678267964,NA,HP
19748,ENSG00000257046,0,NA,NA,NA,NA,NA,
19749,ENSG00000257062,0,NA,NA,NA,NA,NA,
19750,ENSG00000257065,0,NA,NA,NA,NA,NA,
19751,ENSG00000257093,4.709890004,-0.076136013,0.140826078,-0.540638596,0.588756709,NA,KIAA1147
19752,ENSG00000257103,8.643929824,-0.186659051,0.180004235,-1.03697033,0.299749685,NA,LSM14A
19753,ENSG00000257108,10.16779062,-0.011321659,0.180411643,-0.062754589,0.949961927,NA,NHLRC4
19754,ENSG00000257115,0,NA,NA,NA,NA,NA,OR11H12
19755,ENSG00000257127,1.439470497,0.046229037,0.096467322,0.479219658,0.631782371,NA,CLLU1
19756,ENSG00000257138,0,NA,NA,NA,NA,NA,TAS2R38
19757,ENSG00000257184,0.504758699,0.000559211,0.059839968,0.009345102,0.992543796,NA,
19758,ENSG00000257207,8.114528521,-0.002289261,0.148079675,-0.01545966,0.987665467,NA,
19759,ENSG00000257215,0,NA,NA,NA,NA,NA,
19761,ENSG00000257232,0,NA,NA,NA,NA,NA,DPCR1
19762,ENSG00000257242,7.261268393,0.106240744,0.156262002,0.679888537,0.496575041,NA,C12orf79
19763,ENSG00000257315,23.91024236,-0.016842342,0.154453108,-0.109045015,0.913166786,NA,ZBED6
19764,ENSG00000257335,0.401219983,-0.024194407,0.043358861,-0.558003754,0.576841821,NA,MGAM
19765,ENSG00000257341,0,NA,NA,NA,NA,NA,CRIP1
19766,ENSG00000257355,0,NA,NA,NA,NA,NA,
19767,ENSG00000257365,51.28343214,-0.015231378,0.177518081,-0.085801838,0.931623946,NA,FNTB
19768,ENSG00000257390,19.42942404,-0.020101225,0.194801857,-0.103188058,0.917813718,NA,
19769,ENSG00000257411,0,NA,NA,NA,NA,NA,
19770,ENSG00000257446,0.813564342,-0.069137883,0.071782838,-0.96315337,0.335470562,NA,ZNF878
19771,ENSG00000257473,0,NA,NA,NA,NA,NA,HLA-DQA2
19772,ENSG00000257529,0,NA,NA,NA,NA,NA,RPL36A-HNRNPH2
19773,ENSG00000257591,0.868192732,0.01206422,0.076262579,0.158193177,0.87430458,NA,ZNF625
19774,ENSG00000257594,3.319283473,0.095811021,0.137668638,0.695953864,0.486457723,NA,GALNT4
19776,ENSG00000257727,56.12584943,0.04969192,0.181542018,0.273721318,0.784298793,NA,CNPY2
19777,ENSG00000257743,0.250809749,0.062939472,0.040617687,1.549558253,0.121247579,NA,
19778,ENSG00000257767,0,NA,NA,NA,NA,NA,
19779,ENSG00000257770,0,NA,NA,NA,NA,NA,GPX5
19780,ENSG00000257921,0.397349561,0.009551327,0.049082031,0.194599272,0.845706673,NA,
19782,ENSG00000257949,1.679409498,-0.072474351,0.11144399,-0.650320854,0.515484989,NA,TEN1
19783,ENSG00000257950,56.37171158,-0.130765435,0.174112439,-0.751040168,0.452628482,NA,P2RX5-TAX1BP3
19784,ENSG00000258002,0,NA,NA,NA,NA,NA,
19785,ENSG00000258052,0,NA,NA,NA,NA,NA,
19786,ENSG00000258064,0,NA,NA,NA,NA,NA,
19787,ENSG00000258083,0,NA,NA,NA,NA,NA,OR9A4
19788,ENSG00000258102,0.479017525,0.000633591,0.051517598,0.012298544,0.990187429,NA,MAP1LC3B2
19789,ENSG00000258130,3.660385749,-0.103176725,0.146079914,-0.706303295,0.479999545,NA,
19790,ENSG00000258150,0.650940827,-0.009192679,0.054187688,-0.169645158,0.865289206,NA,
19791,ENSG00000258223,0,NA,NA,NA,NA,NA,PRSS58
19792,ENSG00000258227,0.250809749,0.062939472,0.040617687,1.549558253,0.121247579,NA,CLEC5A
19795,ENSG00000258315,27.29014895,-0.258350551,0.194202645,-1.330314272,0.183414747,NA,C17orf49
19796,ENSG00000258366,11.858253,0.070963513,0.191688712,0.370201838,0.711232108,NA,RTEL1
19797,ENSG00000258388,6.921178777,-0.06627986,0.171643346,-0.386148729,0.699386523,NA,PPT2-EGFL8
19798,ENSG00000258405,7.138514748,-0.050773892,0.177129854,-0.28664785,0.774381972,NA,ZNF578
19799,ENSG00000258417,0,NA,NA,NA,NA,NA,
19800,ENSG00000258429,11.10887973,-0.20610665,0.186935502,-1.102554883,0.270220512,NA,PDF
19801,ENSG00000258436,0,NA,NA,NA,NA,NA,RNASE12
19802,ENSG00000258453,0,NA,NA,NA,NA,NA,OR11H2
19803,ENSG00000258465,0.344764228,0.01148967,0.047849688,0.240120055,0.810237187,NA,
19804,ENSG00000258466,0.125860865,-0.011740466,0.030401412,-0.386181609,0.699362173,NA,
19805,ENSG00000258472,29.5698825,0.131806082,0.192325026,0.685329855,0.493135796,NA,
19806,ENSG00000258484,9.406647502,-0.115760449,0.178697601,-0.6478008,0.517113798,NA,SPESP1
19807,ENSG00000258529,0,NA,NA,NA,NA,NA,
19808,ENSG00000258539,3.428177937,0.041297284,0.127267605,0.324491722,0.745565788,NA,
