Supplementary Table 4a. Cushing's effect on gene expressions after controlling for BMI,,,,,,,,,,,,,,,,
,Row.names,baseMean,log2FoldChange.BMIxDisease,lfcSE.BMIxDisease,stat.BMIxDisease,pvalue.BMIxDisease,padj.BMIxDisease,log2FC_Obese_vs_notObese,lfcSE_Obese_vs_notObese,pvalue_Obese_vs_notObese,padj_Obese_vs_notObese,log2FC_Cushing_vs_Con,lfcSE_Cushing_vs_Con,pvalue_Cushing_vs_Con,padj_Cushing_vs_Con,external_gene_id
13666,ENSG00000174917,166.6179797,-0.224037,0.252207926,-0.888302773,0.374377908,0.775016049,-0.035492793,0.142445237,0.80323084,NA,0.308957006,0.195734094,0.11446165,0.352475405,C19orf70
13667,ENSG00000174928,20.43018177,0.053639733,0.467115481,0.114831847,0.908578406,0.979678266,0.050511644,0.265230053,0.848960713,NA,-0.354942264,0.387533573,0.359718989,0.63517073,C3orf33
13668,ENSG00000174937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR5M3
13669,ENSG00000174938,12.76797787,1.931332847,0.574932705,3.359232883,0.000781592,NA,-0.716441275,0.362284124,0.047977529,NA,-0.864705647,0.509690781,0.089785573,0.307452375,SEZ6L2
13670,ENSG00000174939,7.53618084,1.029286655,0.624200444,1.648968156,0.099154159,NA,-0.194216556,0.457024258,0.670866588,NA,0.43722815,0.567279276,0.440857587,0.701184794,ASPHD1
13671,ENSG00000174942,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR5R1
13672,ENSG00000174943,67.94207283,-0.426215576,0.276938961,-1.539023523,0.123798554,0.526650502,0.13527663,0.149149645,0.364414236,NA,-0.034913826,0.216618548,0.871954364,0.946749639,KCTD13
13673,ENSG00000174944,89.08437714,0.54920586,0.369567094,1.486078898,0.137258253,0.550207875,0.140391134,0.208259578,0.500237505,NA,-0.570607949,0.29885766,0.056223825,0.238805917,P2RY14
13674,ENSG00000174945,1.481977899,0.670289275,0.689654126,0.971920923,0.33108989,NA,-0.332931857,0.862860889,0.699610352,NA,0.432422722,0.951800938,0.64959813,NA,AMZ1
13675,ENSG00000174946,4.291116509,1.109493047,0.693775099,1.5992114,0.109773638,NA,-0.522430378,0.553710355,0.345420914,NA,-0.684537369,0.71528693,0.338561767,0.615937672,GPR171
13676,ENSG00000174948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPR149
13677,ENSG00000174950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CD164L2
13678,ENSG00000174951,39.02820617,0.180754736,0.444337,0.406796499,0.684157458,0.919418418,-0.108560803,0.260873043,0.677304492,NA,-0.201918927,0.361466626,0.57642781,0.794412458,FUT1
13679,ENSG00000174953,240.3059892,-0.374649829,0.199316739,-1.879670671,0.060152975,0.404394968,0.207559612,0.112005703,0.063865668,NA,0.45637398,0.15457955,0.003153583,0.041546874,DHX36
13680,ENSG00000174957,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR5J2
13681,ENSG00000174963,1.170680929,-0.16878924,0.61739638,-0.273388775,0.784554381,NA,-1.004628696,1.160806513,0.386787736,NA,0.991119954,1.238843472,0.423689669,NA,ZIC4
13682,ENSG00000174970,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR10AG1
13683,ENSG00000174982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR4S2
13684,ENSG00000174989,88.52941469,-0.162685073,0.26082164,-0.623740705,0.532797886,0.853762189,0.012888281,0.145017779,0.929182204,NA,0.118572165,0.203987688,0.561057697,0.785673625,FBXW8
13685,ENSG00000174990,0.481198808,0.614468166,0.535376459,1.147731014,0.251079624,NA,-0.447788542,1.330688823,0.736487192,NA,-0.67556797,1.529427633,0.658696948,NA,CA5A
13686,ENSG00000174992,1.47254522,1.028197078,0.678367703,1.515692852,0.129597036,NA,-1.699626074,0.929950447,0.067601751,NA,0.175335797,0.997583515,0.860482088,NA,ZG16
13687,ENSG00000174996,97.93762163,-0.108333125,0.312692334,-0.346452769,0.729002474,0.935955427,0.095942129,0.176644727,0.587036095,NA,0.049194445,0.24670318,0.841944056,0.932813925,KLC2
13688,ENSG00000175003,3.16720901,-0.244707269,0.701706141,-0.348731833,0.727290643,NA,-0.475523349,0.622010452,0.444572824,NA,0.298232595,0.739975733,0.686925981,NA,SLC22A1
13689,ENSG00000175018,0.057684868,0.00011438,0.000940444,0.12162347,0.903197225,NA,12.99864113,172.7479265,0.940018752,NA,14.86740313,169.5319698,0.930117701,NA,TEX36
13690,ENSG00000175029,227.6625939,0.364809368,0.22726039,1.605248361,0.108439159,0.502645628,-0.185544195,0.124732344,0.136872578,NA,-0.363693095,0.177647165,0.040630818,0.19904031,CTBP2
13691,ENSG00000175040,73.35348788,0.497078791,0.362090403,1.372802998,0.169813598,0.59986754,-0.168238655,0.209474566,0.421890365,NA,-0.035383854,0.289149603,0.902604307,0.959339221,CHST2
13692,ENSG00000175048,44.28719231,0.702743615,0.439548954,1.598783502,0.109868716,0.504976867,-0.030228471,0.251754547,0.904426745,NA,-0.66841534,0.363194769,0.065712891,0.258782755,ZDHHC14
13693,ENSG00000175054,188.2532641,-0.202797219,0.342127723,-0.592752956,0.553346495,0.863918417,0.274275219,0.198853694,0.167807981,NA,0.558135955,0.269989957,0.038710877,0.194035982,ATR
13694,ENSG00000175063,2.756122393,0.677313464,0.69783414,0.970593764,0.331750613,NA,0.774640161,0.830777818,0.35111559,NA,1.127283369,0.902963418,0.211874946,NA,UBE2C
13695,ENSG00000175065,1.292253312,-0.173475272,0.622910332,-0.278491562,0.780635041,NA,-0.679597242,1.099371964,0.536464197,NA,0.26701508,1.218300711,0.826517551,NA,DSG4
13696,ENSG00000175066,108.0135297,-0.162152532,0.325484435,-0.498188285,0.618351339,0.895846899,-0.018403089,0.184370573,0.920490596,NA,-0.015476205,0.255912058,0.951777564,0.981179941,GK5
13697,ENSG00000175073,150.3255087,-0.369964249,0.229206951,-1.614105712,0.106504499,0.49901836,0.09417576,0.130068166,0.469035487,NA,0.511568232,0.177647446,0.003980759,0.048578695,VCPIP1
13698,ENSG00000175077,0.05195676,-1.11E-09,3.91E-05,-2.83E-05,0.99997742,NA,-15.50972348,279.0657965,0.955678549,NA,-13.75324655,293.1599699,0.962581934,NA,RTP1
13699,ENSG00000175084,385.3088696,0.258163376,0.538330129,0.479563305,NA,NA,1.185655736,1.411132023,NA,NA,-3.049645611,1.533768116,NA,NA,DES
13700,ENSG00000175087,47.45088855,-0.371815799,0.313185672,-1.187205651,0.235146512,0.667350887,0.046680769,0.174503888,0.789079897,NA,0.15383632,0.245329787,0.530620378,0.767258193,PDIK1L
13701,ENSG00000175093,7.434493125,-0.645479694,0.689163169,-0.93661374,0.348957282,NA,-0.004546623,0.817691588,0.995563534,NA,-0.476137123,0.954260005,0.617807895,0.819532778,SPSB4
13702,ENSG00000175097,2.506420447,-0.032031185,0.704681965,-0.04545481,0.963744794,NA,-0.067721025,0.628772245,0.914230826,NA,-0.092165189,0.780450644,0.905994547,NA,RAG2
13703,ENSG00000175104,74.49200183,-0.083696471,0.311606291,-0.268596859,0.788239929,0.953066161,0.362244646,0.174208171,0.037582617,NA,0.015922491,0.249701161,0.949156403,0.979844358,TRAF6
13704,ENSG00000175105,79.85029279,-0.086052772,0.250543138,-0.343464892,0.731248749,0.935955427,0.103519079,0.141587041,0.464697397,NA,0.292897414,0.197474691,0.13801731,0.388148968,ZNF654
13705,ENSG00000175106,13.75694839,-0.235320304,0.507603354,-0.463590917,0.642940863,NA,0.006303406,0.314135203,0.983990802,NA,0.27809568,0.420178258,0.508066291,0.752129338,TVP23C
13706,ENSG00000175110,124.5210085,-0.131772615,0.202478709,-0.650797389,0.515177286,0.845341352,-0.019914969,0.110014611,0.856350993,NA,0.037261754,0.157588834,0.81308412,0.920008967,MRPS22
13707,ENSG00000175115,525.2376569,-0.102804705,0.153091187,-0.671525952,0.501885532,0.841006739,0.100316022,0.083884091,0.231740062,0.593853194,-0.016225916,0.118599692,0.89117903,0.95436273,PACS1
13708,ENSG00000175121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WFDC5
13709,ENSG00000175130,95.49972743,0.785637785,0.424403663,1.851156938,0.064146979,0.415063799,-0.40343688,0.248761999,0.104850767,NA,-0.610670901,0.342535546,0.074619565,0.277871936,MARCKSL1
13710,ENSG00000175137,185.0404867,0.262001254,0.186339578,1.406041895,0.159711685,0.588203866,-0.074571159,0.100861936,0.4597012,NA,-0.172417402,0.146489316,0.239196933,0.513460112,SH3BP5L
13711,ENSG00000175143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR2T1
13712,ENSG00000175155,439.8966168,-0.393945274,0.216989067,-1.815507481,0.069445957,0.427773127,0.201575898,0.122223864,0.099099462,0.450317181,0.493518854,0.167923248,0.00329321,0.042530072,YPEL2
13713,ENSG00000175161,56.80188739,0.113337831,0.56408416,0.20092362,0.840758298,0.962749089,-0.065669454,0.366513637,0.857801635,NA,0.083782246,0.479796024,0.861377799,0.943244647,CADM2
13714,ENSG00000175166,867.1631365,-0.418634116,0.171964554,-2.434420972,0.014915637,0.223668951,-0.019649933,0.096228087,0.838195933,0.940523014,0.503678482,0.132072939,0.000136936,0.005454005,PSMD2
13715,ENSG00000175170,2.544134751,0.032915539,0.70500459,0.046688404,0.962761573,NA,-1.285276524,0.676414339,0.057415801,NA,0.378623585,0.757950254,0.617401695,NA,FAM182B
13716,ENSG00000175175,1.5991877,0.541699372,0.680172343,0.796414876,0.425790934,NA,0.63177172,0.822290094,0.442304467,NA,-0.416950521,0.971150005,0.667678076,NA,PPM1E
13717,ENSG00000175182,104.8880339,-0.028222801,0.221179406,-0.127601396,0.898464426,0.977622935,-0.07643957,0.115351967,0.507545914,NA,-0.32703555,0.173166648,0.058950854,0.245467783,FAM131A
13718,ENSG00000175183,146.624394,-1.168331385,0.490098536,-2.383870384,0.017131635,0.237039906,-0.492373174,0.300948965,0.101825216,NA,0.461119771,0.397794058,0.246377848,0.52108652,CSRP2
13719,ENSG00000175189,0.106012738,-3.05E-05,0.000559443,-0.054492717,0.956542611,NA,15.045649,195.1074891,0.938532325,NA,-15.30555446,280.576506,0.956496672,NA,INHBC
13720,ENSG00000175193,190.5393602,-0.176903657,0.213533172,-0.828459839,0.40741013,0.792850471,-0.14732505,0.118734024,0.214680034,NA,0.157197197,0.164631443,0.339657051,0.616787042,PARL
13721,ENSG00000175197,111.4895299,-0.423070826,0.282355976,-1.498359739,0.134039811,0.54537505,-0.010588699,0.158330845,0.94667959,NA,0.179052864,0.219217312,0.414052736,0.68128811,DDIT3
13722,ENSG00000175198,215.5789082,-0.164816307,0.2998551,-0.549653173,0.582557281,0.87883515,-0.157425437,0.170932764,0.357061543,NA,0.193632493,0.233784505,0.407527778,0.67606413,PCCA
13723,ENSG00000175202,0.065983787,0.000115378,0.000936814,0.123160289,0.901980171,NA,13.16898092,172.1518325,0.939024245,NA,15.03800203,168.9667872,0.929082108,NA,HIGD2B
13724,ENSG00000175203,501.8940082,-0.087294033,0.151884006,-0.574741444,0.565466174,0.869847207,0.025764554,0.08330547,0.75711002,0.91397857,0.006805045,0.11745984,0.953800344,0.981809164,DCTN2
13725,ENSG00000175206,1.826580303,-0.0263724,0.704604855,-0.037428638,0.970143239,NA,0.653982833,0.750895931,0.38378871,NA,0.75221558,0.845315295,0.373538961,NA,NPPA
13726,ENSG00000175213,34.17825603,0.243017132,0.383988851,0.63287549,0.526814955,0.8529563,-0.163397856,0.211793901,0.440413807,NA,-0.398238551,0.309934192,0.1988226,0.466410348,ZNF408
13727,ENSG00000175215,1819.254443,-0.031530352,0.190589264,-0.165436139,0.868600711,0.969055006,-0.000310762,0.106292254,0.997667263,0.999969077,-0.1582631,0.14695261,0.281495043,0.556993308,CTDSP2
13728,ENSG00000175216,387.6722378,0.082271955,0.168076319,0.489491651,0.624493664,0.899204681,0.020933644,0.09387072,0.823531584,0.934644737,0.249819806,0.130420567,0.055429542,0.23719105,CKAP5
13729,ENSG00000175220,744.1319428,-0.392905685,0.121108401,-3.244247969,0.001177612,0.062105517,-0.027303937,0.066837842,0.682899179,0.887699743,0.291673721,0.092639829,0.001641276,0.02808503,ARHGAP1
13730,ENSG00000175221,256.9032867,-0.641495958,0.293353301,-2.186769181,0.028759378,0.30030216,0.338134212,0.165785244,0.041391007,NA,0.136866357,0.229093271,0.550222764,0.779943127,MED16
13731,ENSG00000175224,411.5611837,-0.286089103,0.16267242,-1.758682287,0.078631488,0.447174502,0.008698952,0.090560391,0.92347537,0.978224275,0.331449587,0.125184856,0.008104592,0.076592293,ATG13
13732,ENSG00000175229,0.117498256,-0.228563402,0.258142954,-0.885414066,0.375933349,NA,0.61683495,3.623234889,0.864818044,NA,1.734843898,3.625406254,0.632277297,NA,GAL3ST3
13733,ENSG00000175262,3.183501973,-0.506976153,0.693350646,-0.731197347,0.46465862,NA,0.098020455,0.566686445,0.862674036,NA,0.264515069,0.703773556,0.707026536,NA,C1orf127
13734,ENSG00000175264,17.5662587,1.020351919,0.615911682,1.656652973,0.097589656,0.484166184,-0.951014076,0.401008746,0.017713436,NA,-1.283618088,0.546877455,0.018916275,0.128418407,CHST1
13735,ENSG00000175265,252.7796337,-0.300953938,0.385472464,-0.780740432,0.434955175,0.806598618,-0.271334098,0.225093161,0.228037264,NA,-0.036434322,0.30501541,0.904918249,0.959429276,GOLGA8A
13736,ENSG00000175267,4.573344829,0.495535296,0.705604231,0.702285041,0.482501421,NA,-0.460688309,0.644744845,0.474900687,NA,-0.780278127,0.803054978,0.331231047,0.608724468,VWA3A
13737,ENSG00000175274,372.15516,0.480864188,0.208756117,2.303473517,0.021252216,0.260813283,-0.073653799,0.114159861,0.518809751,0.795920518,-0.534086956,0.163318328,0.001074637,0.021652589,TP53I11
13738,ENSG00000175279,14.11167298,-0.356082752,0.482589448,-0.737858554,0.460600407,NA,0.005666076,0.285633446,0.984173498,NA,0.11743837,0.393674626,0.765464066,0.897140222,APITD1
13739,ENSG00000175283,71.70293102,-0.508607166,0.249796117,-2.036089163,0.041741403,0.351639696,0.14801629,0.141782225,0.296499593,NA,0.489311829,0.193866099,0.011603849,0.094628186,DOLK
13740,ENSG00000175287,96.17955877,0.252139889,0.320892679,0.78574522,0.432016765,0.805024596,-0.47930874,0.179079353,0.007439203,NA,-0.405419241,0.25113004,0.10644509,0.339307976,PHYHD1
13741,ENSG00000175294,2.446148367,1.735865195,0.694940321,2.497862252,0.012494473,NA,-0.050342198,0.732157749,0.945181712,NA,-1.081932127,0.908379849,0.233631231,NA,CATSPER1
13742,ENSG00000175305,25.28887909,-0.101992432,0.370321084,-0.275416216,0.782996487,0.95053722,-0.121085499,0.215396991,0.574013571,NA,0.252894697,0.293394242,0.388708413,0.659918024,CCNE2
13743,ENSG00000175309,484.9608961,-0.00579124,0.167182538,-0.034640221,0.972366629,0.994397825,0.003249074,0.09112044,0.971555921,0.991063587,-0.230216524,0.12954992,0.07556022,0.279646945,PHYKPL
13744,ENSG00000175311,1.988866042,-0.039356276,0.697508379,-0.05642409,0.955003966,NA,-0.501766078,0.738422241,0.496814103,NA,-0.460001613,0.904890242,0.611207401,NA,ANKS4B
13745,ENSG00000175315,0.185726214,-1.46E-05,0.003281605,-0.004440158,0.996457278,NA,-1.097132041,2.844368925,0.699703513,NA,-15.63074561,278.1376707,0.955184175,NA,CST6
13746,ENSG00000175318,0.989499312,-0.827990919,0.578971343,-1.430106912,0.152686337,NA,-0.784929945,1.005392089,0.434967059,NA,-1.184039263,1.36541239,0.385851037,NA,GRAMD2
13747,ENSG00000175322,24.60394073,-0.19182231,0.489986966,-0.391484515,0.695439133,0.922486302,-0.139353493,0.287443351,0.627815863,NA,-0.307581503,0.400991491,0.443050335,0.70307826,ZNF519
13748,ENSG00000175324,108.159692,-0.002590259,0.233955194,-0.011071601,0.991166321,0.99760795,-0.058207812,0.129314615,0.652619917,NA,0.054188855,0.182884633,0.767000408,0.898051427,LSM1
13749,ENSG00000175325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PROP1
13750,ENSG00000175329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISX
13751,ENSG00000175334,199.5846694,-0.235428041,0.168253606,-1.399245143,0.161739484,0.591317765,-0.022980704,0.091774602,0.802275139,NA,0.127892643,0.129818707,0.324543798,0.601907364,BANF1
13752,ENSG00000175336,0.190347241,3.83E-05,0.004787975,0.0079901,0.993624891,NA,15.35203456,191.8274347,0.936213044,NA,1.844406697,3.864582858,0.633177749,NA,APOF
13753,ENSG00000175344,6.634359795,1.551200957,0.705198442,2.199665887,0.027830609,NA,0.176904071,0.616761094,0.77424437,NA,-2.062319757,0.832981416,0.013292713,0.102530944,CHRNA7
13754,ENSG00000175348,183.4068742,0.385277659,0.178026635,2.164157394,0.030452272,0.309642363,0.060067666,0.095425537,0.529040351,NA,-0.220697614,0.142101098,0.120398578,0.361854081,TMEM9B
13755,ENSG00000175352,16.26383024,0.898918888,0.631718377,1.422974098,0.154743664,0.57909127,0.06793631,0.456074563,0.88158616,NA,0.524383945,0.574140178,0.361064891,0.636487135,NRIP3
13756,ENSG00000175354,106.2166312,0.60455716,0.258605382,2.337759388,0.019399733,0.24960143,-0.300910761,0.141946003,0.034014818,NA,-0.349746055,0.204488727,0.087202291,0.302205973,PTPN2
13757,ENSG00000175356,353.4131806,0.375847655,0.483894507,0.776714034,0.437327505,0.807632471,0.168015004,0.296844803,0.571391845,0.827767166,-0.125801732,0.395707008,0.750548382,0.890024924,SCUBE2
13758,ENSG00000175376,86.05482161,0.167290962,0.244973773,0.682893359,0.494674231,0.837222209,-0.228644049,0.133429671,0.086603639,NA,-0.146587893,0.191595254,0.444217084,0.704035404,EIF1AD
13759,ENSG00000175387,475.867949,-0.127473222,0.137727397,-0.925547312,0.354681286,0.763102259,0.067988419,0.076277126,0.372749851,0.715211454,0.248372963,0.106551686,0.019752874,0.131503991,SMAD2
13760,ENSG00000175390,507.7689942,0.142157328,0.156454596,0.908617141,0.363552256,0.766938109,-0.252767049,0.085590367,0.003144793,0.124493396,-0.191905773,0.120613093,0.11159028,0.347464772,EIF3F
13761,ENSG00000175393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR10A6
13762,ENSG00000175395,195.533109,-0.039475952,0.210771147,-0.187292959,0.851430943,0.964958201,0.075716281,0.116203537,0.514670042,NA,0.022092245,0.164629093,0.89324913,0.955151671,ZNF25
13763,ENSG00000175398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR10P1
13764,ENSG00000175414,92.55157154,-0.066743263,0.32552458,-0.205032943,0.837546387,0.961615222,0.277321758,0.177861189,0.118948263,NA,-0.47351394,0.260226554,0.068816602,0.265919271,ARL10
13765,ENSG00000175416,258.1244568,-0.20602553,0.228529511,-0.901527025,0.367308172,0.76854224,-0.019838366,0.128003445,0.876834672,0.956160812,0.205247913,0.176993027,0.246196055,0.52108652,CLTB
13766,ENSG00000175426,4.925424374,-0.626769966,0.699246443,-0.896350596,0.370065544,NA,1.08737263,0.696392627,0.118420875,NA,2.878036963,0.741739189,0.000104405,0.004537623,PCSK1
13767,ENSG00000175445,10687.31004,-0.546429279,0.306411474,-1.783318594,0.074534456,0.438499995,-0.116455173,0.175593465,0.507196683,0.792981135,0.850563625,0.239172684,0.000376152,0.010714056,LPL
13768,ENSG00000175449,13.12181086,0.132771467,0.488774248,0.271641698,0.785897534,NA,0.086162583,0.305169217,0.777680038,NA,0.324151552,0.409881357,0.42903597,0.691297287,RFESD
13769,ENSG00000175455,239.6473353,0.085029479,0.225219106,0.377541146,0.705771493,0.925797479,0.003550707,0.123595852,0.977081235,NA,-0.254183323,0.175881296,0.148402236,0.402684662,CCDC14
13770,ENSG00000175463,41.34296062,0.164878135,0.485318243,0.339731995,0.734058365,0.937099122,-0.135411692,0.289542434,0.640017184,NA,-0.43032314,0.399390558,0.28127952,0.556925344,TBC1D10C
13771,ENSG00000175467,260.0621955,-0.098863985,0.158972512,-0.621893584,0.534011844,0.854249613,-0.110317772,0.085948313,0.199304285,0.560232151,-0.040573282,0.122672547,0.740837415,0.884316569,SART1
13772,ENSG00000175470,2.454446766,-0.032128599,0.704772539,-0.045587189,0.96363928,NA,-0.152874589,0.678553467,0.82174992,NA,-0.339086395,0.84034579,0.686574423,NA,PPP2R2D
13773,ENSG00000175471,176.8311914,0.209698635,0.446523879,0.469624684,0.638623186,0.906232379,0.382487291,0.266924352,0.151874224,NA,-0.256971095,0.362175611,0.478001408,0.730369993,MCTP1
13774,ENSG00000175482,80.63385138,0.052649318,0.345564925,0.152357239,0.878905182,0.971862588,0.020463453,0.19672449,0.917152783,NA,-0.051249685,0.274506279,0.851897677,0.937899686,POLD4
13775,ENSG00000175485,0.124833177,-3.38E-05,0.000536263,-0.062980749,0.949781834,NA,-16.95671908,268.8413614,0.949708114,NA,16.77166008,191.0519752,0.930046884,NA,OR52W1
13776,ENSG00000175489,62.65916224,1.234157485,0.442823599,2.787018323,0.005319547,0.130574674,-0.253318856,0.261153433,0.332046441,NA,-0.566869223,0.363532187,0.118916617,0.359602386,LRRC25
13777,ENSG00000175497,0.9613476,0.084809145,0.647937365,0.130890962,0.895861564,NA,-0.84067767,1.079435975,0.436090479,NA,1.216451047,1.124296099,0.279267283,NA,DPP10
13778,ENSG00000175505,18.77906473,0.588689735,0.516914635,1.138852908,0.25476451,0.688976779,0.337411766,0.301708935,0.263423796,NA,-0.555267677,0.448987181,0.216194152,0.487163635,CLCF1
13779,ENSG00000175514,0.909873335,-0.165363851,0.634214141,-0.260738197,0.794294408,NA,-1.019396474,1.078811244,0.344696808,NA,0.483137688,1.173376394,0.680522699,NA,GPR152
13780,ENSG00000175518,4.701549579,0.496214345,0.673732929,0.736514907,0.461417399,NA,-0.298332542,0.506282959,0.555686549,NA,-0.223859183,0.652507318,0.731541767,0.880374446,UBQLNL
13781,ENSG00000175520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBQLN3
13782,ENSG00000175535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PNLIP
13783,ENSG00000175536,7.095399797,-0.21337863,0.582543514,-0.366287882,0.714150271,NA,-0.162826082,0.38500806,0.672356523,NA,0.291097887,0.497679623,0.558608101,0.784569588,LIPT2
13784,ENSG00000175538,108.9400686,0.428018574,0.501518457,0.853445309,0.393412404,0.784704781,0.269920749,0.312007193,0.386978053,NA,0.292378955,0.414596596,0.480677623,0.732017203,KCNE3
13785,ENSG00000175544,10.08894181,0.199113066,0.633854247,0.314130681,0.753421788,NA,0.135977393,0.436752635,0.755544203,NA,-0.175785009,0.579630185,0.761683367,0.89514342,CABP4
